Id,Stars,Ratings,Reviews,current_price,MRP,channel,Operating_system,Picture_quality,Speaker,Frequency
Xiaomi_003,4.3,3120,305,25999,35999,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,Full HD 1920 x 1080 Pixels,24 W Speaker Output,60 Hz Refresh Rate
Hyundai_004,4.9,0,0,13499,23990,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android Based,HD Ready 1366 x 768 Pixels,16 W Speaker Output,60 Hz Refresh Rate
iMEE_006,0.0,0,0,19499,29999,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,HD Ready 1366 x 768 Pixels,24 W Speaker Output,50 Hz Refresh Rate
MOTOROLA_022,4.3,20879,3410,41999,54999,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,Ultra HD (4K) 3840 x 2160 Pixels,50 W Speaker Output,60 Hz Refresh Rate
Nokia_001,4.3,23271,3975,49999,59999,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,Ultra HD (4K) 3840 x 2160 Pixels,48 W Speaker Output,60 Hz Refresh Rate
kinger_024,0.0,0,0,12999,22490,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,Full HD 1366x772 Pixels,24W x 6 Speaker Output,60 Hz Refresh Rate
kinger_026,0.0,0,0,12999,22490,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,Full HD 1366x792 Pixels,24W x 26 Speaker Output,60 Hz Refresh Rate
LG_081,2.5,0,0,189999,284990,Netflix|Disney+Hotstar|Youtube,Operating System: WebOS,Ultra HD (4K) 3840 x 2160 Pixels,20 W Speaker Output,50 Hz Refresh Rate
SAMSUNG_058,0.0,0,0,341990,441900,Netflix|Disney+Hotstar|Youtube,Operating System: Tizen,Ultra HD (4K) 3840 x 2160 Pixels,20 W Speaker Output,60 Hz Refresh Rate
TCL_008,4.4,0,0,66490,189990,Netflix|Disney+Hotstar|Youtube,Operating System: Android,Ultra HD (4K) 3840 x 2160 Pixels,50 W Speaker Output,60 Hz Refresh Rate
SONY_021,4.7,0,0,169768,299900,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Google TV,Ultra HD (4K) 3840 x 2160 Pixels,20 W Speaker Output,60 Hz Refresh Rate
LG_020,0.0,0,0,44000,74990,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: WebOS,Ultra HD (4K) 3840 x 2160 Pixels,20W x 2 Speaker Output,60 Hz Refresh Rate
Yuwa_004,0.0,0,0,30499,47448,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android Based,Ultra HD (4K) 3840*2160 Pixels,20 WATT Speaker Output,60 Hz Refresh Rate
Nokia_003,4.3,23271,3975,15499,20000,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,HD Ready 1366 x 768 Pixels,24 W Speaker Output,60 Hz Refresh Rate
LG_040,0.0,0,0,86559,149990,Netflix|Disney+Hotstar|Youtube,Operating System: WebOS,Ultra HD (4K) 3840 x 2160 Pixels,20 W Speaker Output,50 Hz Refresh Rate
LG_071,4.3,0,0,74999,90990,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: WebOS,Ultra HD (4K) 3840 x 2160 Pixels,20 W Speaker Output,50 Hz Refresh Rate
Panasonic_008,4.3,8389,1179,24990,24990,Netflix|Disney+Hotstar|Youtube,Operating System: Android,Full HD 1920 x 1080 Pixels,16 W Speaker Output,60 Hz Refresh Rate
Vu_016,0.0,0,0,184990,200000,Netflix|Disney+Hotstar|Youtube,Operating System: Android,Ultra HD (4K) 3840 x 2160 Pixels,100 W Speaker Output,120 Hz Refresh Rate
KODAK_011,4.5,17459,5305,36999,47999,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,Ultra HD (4K) 3840X2160 Pixels,30 W Speaker Output,60 Hz Refresh Rate
MOTOROLA_002,4.4,9687,1532,22499,30000,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,Full HD 1920 x 1080 Pixels,24 W Speaker Output,60 Hz Refresh Rate
SAMSUNG_051,0.0,0,0,56450,80000,Netflix|Disney+Hotstar|Youtube,Operating System: Tizen,Ultra HD (4K) 3840 x 2160 Pixels,20 W Speaker Output,60 Hz Refresh Rate
Coocaa_002,4.3,2662,600,32999,73990,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,Ultra HD (4K) 3840 x 2160 Pixels,20 W Speaker Output,60 Hz Refresh Rate
Adsun_010,0.0,0,0,27999,43999,Netflix|Disney+Hotstar|Youtube,Operating System: Android Based,Ultra HD (4K) 3840 x 2160 Pixels,20 W Speaker Output,60 Hz Refresh Rate
Thomson_015,4.4,4207,868,23999,33999,Prime Video|Disney+Hotstar|Youtube,Operating System: Android,Ultra HD (4K) 3840 x 2160 Pixels,40 W Speaker Output,60 Hz Refresh Rate
SAMSUNG_049,3.0,0,0,258999,419900,Netflix|Disney+Hotstar|Youtube,Operating System: Tizen,Ultra HD (4K) 3840 x 2160 Pixels,40 W Speaker Output,200 Hz Refresh Rate
SAMSUNG_002,4.4,7344,883,35999,47900,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Tizen,Ultra HD (4K) Crystal 4K FE UHD (3840 x 2160) Pixels,20 W Speaker Output,50 Hz Refresh Rate
Coocaa_003,4.4,0,0,11999,25999,Netflix|Disney+Hotstar|Youtube,Operating System: Android,HD Ready 1366 x 768 Pixels,20 W Speaker Output,60 Hz Refresh Rate
acer_004,4.4,1722,265,13999,19990,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,HD Ready 1366 x 768 Pixels,24 W Speaker Output,60 Hz Refresh Rate
Croma_002,4.2,0,0,11990,25000,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,HD Ready 1366 x 768 Pixels,20 Speaker Output,60 Hz Refresh Rate
Thomson_004,4.6,2427,585,37999,54999,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,Ultra HD (4K) 3840 x 2160 Pixels,40 W Speaker Output,60 Hz Refresh Rate
Adsun_003,3.8,6742,930,16999,39999,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android Based,Full HD 1920 x 1080 Pixels,20 W Speaker Output,60 Hz Refresh Rate
Hyundai_001,4.2,0,0,11999,22990,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android Based,HD Ready 1366 x 768 Pixels,16 W Speaker Output,60 Hz Refresh Rate
Hisense_004,4.3,0,0,77990,119990,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,Ultra HD (4K) 3840 x 2160 Pixels,36 W Speaker Output,60 Hz Refresh Rate
Adsun_005,3.8,6730,929,8999,29999,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android Based,HD Ready 1366 x 768 Pixels,20 W Speaker Output,60 Hz Refresh Rate
SAMSUNG_082,4.5,0,0,89999,149900,Netflix|Prime Video|Apple TV|Disney+Hotstar|Youtube,Operating System: Tizen,Ultra HD (4K) 3840 x 2160 Pixels,20 W Speaker Output,60 Hz Refresh Rate
Lloyd_010,0.0,0,0,59974,89990,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,Ultra HD (4K) 3840 x 2160 Pixels,20 W Speaker Output,60 Hz Refresh Rate
CloudWalker_002,3.9,2746,952,24999,37990,Netflix|Disney+Hotstar|Youtube,Operating System: Android Based,Ultra HD (4K) 3840 x 2160 Pixels,10 W x 2 Speaker Output,60 Hz Refresh Rate
TOSHIBA_005,4.3,1073,139,38990,54990,Netflix|Prime Video|Youtube,Operating System: VIDAA,Ultra HD (4K) 3840 x 2160 Pixels,30 W Speaker Output,60 Hz Refresh Rate
Sansui_005,0.0,0,0,13999,19999,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android Based,HD Ready 1366 x 768 Pixels,20 W Speaker Output,60 Hz Refresh Rate
Hyundai_005,0.0,0,0,32990,77990,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: WebOS,Ultra HD (4K) 3840 x 2160 Pixels,16 W Speaker Output,60 Hz Refresh Rate
iFFALCON_009,4.4,5287,822,24999,76990,Netflix|Disney+Hotstar|Youtube,Operating System: Android,Ultra HD (4K) 3840 x 2160 Pixels,30 W Speaker Output,60 Hz Refresh Rate
Hyundai_009,4.1,0,0,30990,71990,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android Based,Ultra HD (4K) 3840 x 2160 Pixels,16 W Speaker Output,60 Hz Refresh Rate
LG_070,0.0,0,0,124900,234990,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: WebOS,Ultra HD (4K) 3840 x 2160 Pixels,20W x 2 Speaker Output,60 Hz Refresh Rate
Panasonic_006,3.7,0,0,43805,56990,Ultra HD (4K) 3840 * 2160 Pixels,20 Speaker Output,60 Hz Refresh Rate,3 x HDMI | 2 x USB,1 Year on product
Hisense_009,4.4,2756,489,36990,43990,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,Ultra HD (4K) 3840 x 2160 Pixels,30 W Speaker Output,60 Hz Refresh Rate
Thomson_006,4.4,22032,5954,32999,40999,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,Ultra HD (4K) 3840 x 2160 Pixels,30 W Speaker Output,60 Hz Refresh Rate
kinger_015,0.0,0,0,12999,22490,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,Full HD 1366x794 Pixels,24W x 28 Speaker Output,60 Hz Refresh Rate
SONY_038,4.4,0,0,52949,72990,Ultra HD (4K) 3840 x 2160 pixels Pixels,10W + 10W Speaker Output,50 Hz Refresh Rate,2 x HDMI | 2 x USB,1 YEAR
SAMSUNG_068,4.6,0,0,85000,134900,Netflix|Disney+Hotstar|Youtube,Operating System: Tizen,Ultra HD (4K) 3840 x 2160 Pixels,20 W Speaker Output,60 Hz Refresh Rate
Croma_016,0.0,0,0,36990,75000,Netflix|Disney+Hotstar|Youtube,Operating System: WebOS,Ultra HD (4K) 3840 x 2160 Pixels,20 W Speaker Output,60 Hz Refresh Rate
TCL_004,0.0,0,0,41349,75990,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,Ultra HD (4K) 3860 x 2160 Pixels,24 W Speaker Output,A+ Grade Panel
SAMSUNG_088,0.0,0,0,149900,149900,Netflix|Disney+Hotstar|Youtube,Operating System: Tizen,Ultra HD (4K) 3840 횞 2160 Pixels,20 W Speaker Output,100 Hz Refresh Rate
realme_001,4.3,26103,2299,13499,21999,Youtube,Operating System: Linux,HD Ready 1366 x 768 Pixels,20 W Speaker Output,60 Hz Refresh Rate
LG_086,3.3,0,0,100500,189990,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: WebOS,Ultra HD (4K) 3840 x 2160 Pixels,40 rms Speaker Output,120 Hz Refresh Rate
TOSHIBA_004,4.3,0,0,22499,26990,Netflix|Youtube,Operating System: VIDAA,Full HD 1920 x 1080 Pixels,16 W Speaker Output,60 Hz Refresh Rate
Mi_001,4.3,40877,3658,31999,49999,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,Ultra HD (4K) 3840 x 2160 Pixels,30 W Speaker Output,60 Hz Refresh Rate
SAMSUNG_086,4.6,0,0,93999,101900,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Tizen,Ultra HD (4K) 3840 x 2160 Pixels,20 W Speaker Output,100 Hz Refresh Rate
kinger_018,0.0,0,0,12999,22490,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,Full HD 1366x787 Pixels,24W x 21 Speaker Output,60 Hz Refresh Rate
Lloyd_009,4.1,0,0,18500,22990,HD Ready 1366 x 768 Pixels,16 W Speaker Output,50 Hz Refresh Rate,2 x HDMI | 1 x USB,A Grade Panel
PHILIPS_007,4.2,0,0,48999,89900,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,Ultra HD (8K) 7600 X 4300 Pixels,24 W Speaker Output,100 Hz Refresh Rate
SAMSUNG_067,4.0,0,0,26900,26900,HD Ready 1366 x 768 Pixels,40 W Speaker Output,60 Hz Refresh Rate,2 x HDMI | 1 x USB,A+
SONY_033,5.0,0,0,469999,529900,Netflix|Youtube,Operating System: Android,Ultra HD (4K) 3840 x 2160 Pixels,98 W Speaker Output,100 Hz Refresh Rate
Thomson_005,4.1,54251,7937,7999,10499,HD Ready 1366 x 768 Pixels,20 W Speaker Output,60 Hz Refresh Rate,2 x HDMI | 2 x USB,Zero Dot A+ Panel
Mi_012,5.0,0,0,47214,49990,Netflix|Disney+Hotstar|Youtube,Operating System: Android,Ultra HD (4K) 3860 x 2160 Pixels,20 W Speaker Output,60 Hz Refresh Rate
Candes_002,4.0,0,0,9599,24490,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,HD Ready 1366 x 768 Pixels,20 Speaker Output,50 Hz Refresh Rate
SAMSUNG_055,4.7,0,0,122299,209900,Netflix|Disney+Hotstar|Youtube,Operating System: Tizen,Ultra HD (4K) 3840 x 2160 Pixels,20 W Speaker Output,100 Hz Refresh Rate
kinger_023,0.0,0,0,12999,22490,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,Full HD 1366x786 Pixels,24W x 20 Speaker Output,60 Hz Refresh Rate
acer_005,4.4,1722,265,21999,29990,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,Full HD 1920 x 1080 Pixels,24 W Speaker Output,60 Hz Refresh Rate
SAMSUNG_036,5.0,0,0,34450,57720,Netflix|Disney+Hotstar|Youtube,Operating System: Tizen,Full HD 1920 x 1080 Pixels,20 W Speaker Output,60 Hz Refresh Rate
TCL_018,4.2,0,0,55499,89900,Operating System: Android,Ultra HD (4K) 3840 x 2160 Pixels,16 W Speaker Output,60 Hz Refresh Rate,3 x HDMI | 2 x USB
SAMSUNG_076,3.7,0,0,155900,155900,Netflix|Disney+Hotstar|Youtube,Operating System: Tizen,Ultra HD (4K) 3840 x 2160 Pixels,40 W Speaker Output,100 Hz Refresh Rate
SAMSUNG_100,4.3,0,0,125900,125900,Operating System: Tizen,Ultra HD (4K) 3840x2160 Pixels,20 W Speaker Output,200 Hz Refresh Rate,3 x HDMI | 2 x USB
LG_044,4.6,0,0,324990,324990,Netflix|Youtube,Operating System: WebOS,Ultra HD (4K) 3840 x 2160 Pixels,40 W Speaker Output,120 Hz Refresh Rate
Coocaa_001,4.2,14815,2326,10499,36990,Youtube,Operating System: Coolita,HD Ready 1366 x768 Pixels,20 W Speaker Output,60 Hz Refresh Rate
Croma_018,0.0,0,0,17994,40000,Netflix|Disney+Hotstar|Youtube,Operating System: Android Based,Full HD 1920 x 1080 Pixels,20 Speaker Output,60 Hz Refresh Rate
Sansui_011,4.0,0,0,13499,20990,Netflix|Disney+Hotstar|Youtube,Operating System: Android Based,HD Ready 1366 x 768 Pixels,20 W Speaker Output,60 Hz Refresh Rate
LG_012,4.1,0,0,42750,64990,Ultra HD (4K) 3840 x 2160 Pixels,35W Speaker Output,60 Hz Refresh Rate,3 x HDMI | 2 x USB,1 Year LG India Comprehensive Warranty and Additional 1 Year Warranty is Applicable on Panel/Module
SAMSUNG_021,0.0,0,0,149990,254900,Netflix|Disney+Hotstar|Youtube,Operating System: Tizen,Ultra HD (4K) 3840 x 2160 Pixels,20 W Speaker Output,60 Hz Refresh Rate
Mi_003,4.3,34983,3067,16499,19999,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,HD Ready 1366 x 768 Pixels,20 W Speaker Output,60 Hz Refresh Rate
LG_067,0.0,0,0,317480,399990,Netflix|Disney+Hotstar|Youtube,Operating System: WebOS,Ultra HD (4K) 3840 x 2160 Pixels,60 W Speaker Output,60 Hz Refresh Rate
MOTOROLA_006,4.3,796,148,49999,59999,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,Ultra HD (4K) 3840 x 2160 Pixels,60 W Speaker Output,60 Hz Refresh Rate
Dyanora_003,4.1,0,0,14399,23999,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android Based,HD Ready 1366 x 768 Pixels,20 W Speaker Output,60 Hz Refresh Rate
Vu_012,4.3,0,0,28999,50000,Netflix|Disney+Hotstar|Youtube,Operating System: Android,Ultra HD (4K) 3840 x 2160 Pixels,40 W Speaker Output,60 Hz Refresh Rate
kinger_007,0.0,0,0,12999,22490,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,Full HD 1366x812 Pixels,24W x 46 Speaker Output,60 Hz Refresh Rate
SAMSUNG_007,4.4,7341,883,47990,71400,Netflix|Disney+Hotstar|Youtube,Operating System: Tizen,Ultra HD (4K) 3840 x 2160 Pixels,20 W Speaker Output,60 Hz Refresh Rate
Thomson_010,4.3,6421,1797,34999,46999,Prime Video|Disney+Hotstar|Youtube,Operating System: Android,Ultra HD (4K) 3840 x 2160 Pixels,24 W Speaker Output,A+ Grade Panel
ONIDA_005,0.0,0,0,28999,33490,Youtube,Full HD 1920 x 1080 Pixels,16W Speaker Output,60 Hz Refresh Rate,3 x HDMI | 3 x USB
Adsun_006,3.8,6730,929,16999,39999,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android Based,Full HD 1920 x 1080 Pixels,20 W Speaker Output,60 Hz Refresh Rate
TCL_006,4.9,0,0,36990,50990,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,Ultra HD (4K) 3840 X 2160 Pixels,24 rms Speaker Output,60 Hz Refresh Rate
Nokia_010,4.3,23271,3975,42999,54990,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,Ultra HD (4K) 3840 x 2160 Pixels,48 W Speaker Output,60 Hz Refresh Rate
SAMSUNG_093,0.0,0,0,110900,110900,Netflix|Disney+Hotstar|Youtube,Operating System: Tizen,Ultra HD (4K) 3840 x 2160 Pixels,40 W Speaker Output,60 Hz Refresh Rate
